time,2182a_volt,TMP117_room_temp,RTEMperature,ACALtemp
1714671885.93604,+3.56332205E-08,24.64,30.15,30.61
1714671887.7760706,+2.79695763E-08,24.63,30.15,30.61
1714671890.5953228,+3.57368778E-08,24.63,30.15,30.61
1714671892.425408,+1.97879972E-08,24.63,30.15,30.61
1714671895.2654977,+2.20665024E-08,24.63,30.15,30.61
1714671897.1049614,+3.47010977E-08,24.63,30.15,30.61
1714671899.9346979,+3.26298983E-08,24.63,30.15,30.61
1714671901.7744873,+2.74516992E-08,24.63,30.15,30.61
1714671904.6045623,+3.94650142E-08,24.63,30.15,30.61
1714671906.6441207,+3.22157715E-08,24.63,30.15,30.61
1714671909.4841886,+3.78081862E-08,24.63,30.15,30.61
1714671911.6442342,+2.22735957E-08,24.63,30.15,30.61
1714671914.4840658,+3.79115789E-08,24.63,30.15,30.61
1714671916.6537235,+2.42412633E-08,24.64,30.15,30.61
1714671919.4934292,+2.53805095E-08,24.64,30.15,30.61
1714671921.6533508,+2.93157753E-08,24.63,30.15,30.61
1714671924.4730575,+3.53226243E-08,24.63,30.15,30.61
1714671926.6531231,+2.71409802E-08,24.64,30.15,30.61
1714671929.4926708,+3.38726966E-08,24.64,30.15,30.61
1714671931.6522205,+3.36657225E-08,24.64,30.15,30.61
1714671934.4926655,+3.96723316E-08,24.64,30.15,30.61
1714671936.6722226,+3.58404332E-08,24.63,30.15,30.61
1714671938.5021424,+3.28368988E-08,24.63,30.14,30.61
1714671941.3418267,+4.39184067E-08,24.63,30.14,30.61
1714671943.1715434,+3.51154821E-08,24.63,30.14,30.61
1714671946.0014293,+2.76586416E-08,24.63,30.14,30.61
1714671947.8310034,+3.00406437E-08,24.63,30.14,30.61
1714671950.661182,+3.13871339E-08,24.63,30.14,30.61
1714671952.4911523,+2.71410223E-08,24.63,30.14,30.61
1714671955.3312712,+3.85330345E-08,24.63,30.14,30.61
1714671957.1711113,+4.79575711E-08,24.63,30.14,30.61
1714671960.000671,+3.52190801E-08,24.63,30.14,30.61
1714671961.8304212,+2.97301565E-08,24.63,30.14,30.61
1714671964.6703184,+3.45974277E-08,24.63,30.14,30.61
1714671966.690031,+3.23191175E-08,24.64,30.14,30.61
1714671969.5303018,+4.23648537E-08,24.64,30.14,30.61
1714671971.6999762,+4.12257343E-08,24.64,30.14,30.61
1714671974.539472,+2.19628826E-08,24.64,30.14,30.61
1714671976.6991751,+3.60476104E-08,24.64,30.14,30.61
1714671979.5395582,+2.73480290E-08,24.64,30.14,30.61
1714671981.7091472,+2.67269023E-08,24.64,30.14,30.61
1714671984.538837,+3.39762412E-08,24.64,30.14,30.61
1714671986.7087386,+2.45520857E-08,24.64,30.14,30.61
1714671989.528513,+2.87980028E-08,24.64,30.14,30.61
1714671991.718189,+2.95231193E-08,24.63,30.14,30.61
1714671994.558128,+3.21121203E-08,24.63,30.14,30.61
1714671996.7179282,+4.06043978E-08,24.64,30.14,30.61
1714671998.547979,+2.71408303E-08,24.64,30.14,30.61
1714672001.387923,+3.78082579E-08,24.64,30.14,30.61
1714672003.22772,+2.72445656E-08,24.64,30.14,30.61
1714672006.0677052,+2.25842097E-08,24.64,30.14,30.61
1714672007.907279,+3.73938014E-08,24.63,30.14,30.61
1714672010.7471664,+2.81768372E-08,24.63,30.14,30.61
1714672012.5767772,+2.72445960E-08,24.64,30.14,30.61
1714672015.4064295,+2.65196174E-08,24.64,30.14,30.61
1714672017.2366023,+2.53804006E-08,24.64,30.14,30.61
1714672020.0665293,+2.86944049E-08,24.64,30.14,30.61
1714672021.90631,+3.05589494E-08,24.64,30.14,30.61
1714672024.745943,+3.82226523E-08,24.64,30.14,30.61
1714672026.745745,+2.60017871E-08,24.64,30.14,30.61
1714672029.5853207,+2.51732377E-08,24.64,30.13,30.61
1714672031.7454963,+3.43906276E-08,24.64,30.13,30.61
1714672034.5856047,+3.10763466E-08,24.64,30.13,30.61
1714672036.745198,+2.92122046E-08,24.64,30.13,30.61
1714672039.5851595,+2.83838572E-08,24.64,30.13,30.61
1714672041.7550783,+2.05129246E-08,24.65,30.13,30.61
1714672044.5948577,+3.71865452E-08,24.65,30.13,30.61
1714672046.7544692,+3.63582071E-08,24.64,30.13,30.61
1714672049.5941012,+2.05130776E-08,24.64,30.13,30.61
1714672051.764533,+4.71288748E-08,24.64,30.13,30.61
1714672054.6039689,+3.62545187E-08,24.64,30.13,30.61
1714672056.7637982,+4.20542230E-08,24.64,30.13,30.61
1714672058.6036983,+3.05588053E-08,24.64,30.13,30.61
1714672061.4435232,+3.84297043E-08,24.64,30.13,30.61
1714672063.2734785,+3.54261544E-08,24.64,30.13,30.61
1714672066.1134825,+3.30443556E-08,24.64,30.13,30.61
1714672067.9528017,+3.04551164E-08,24.64,30.13,30.61
1714672070.7825234,+3.81188110E-08,24.64,30.13,30.61
1714672072.622589,+3.53224673E-08,24.64,30.13,30.61
1714672075.4626567,+3.06621936E-08,24.64,30.13,30.61
1714672077.2826521,+3.30441694E-08,24.64,30.13,30.61
1714672080.1220956,+3.30439726E-08,24.64,30.13,30.61
1714672081.9521518,+3.61510366E-08,24.65,30.13,30.61
1714672084.781964,+2.52768459E-08,24.65,30.13,30.61
1714672086.7814274,+4.00864512E-08,24.64,30.13,30.61
1714672089.6117086,+3.40797689E-08,24.64,30.13,30.61
1714672091.7910666,+3.02479158E-08,24.65,30.13,30.61
1714672094.631233,+3.53227109E-08,24.65,30.13,30.61
1714672096.8011768,+2.65197429E-08,24.65,30.13,30.61
1714672099.63075,+5.33426859E-08,24.65,30.13,30.61
1714672101.8002925,+3.21120136E-08,24.65,30.13,30.61
1714672104.6206117,+3.97757931E-08,24.65,30.14,30.61
1714672106.8003507,+3.49083842E-08,24.65,30.14,30.61
1714672109.6300752,+3.15943799E-08,24.65,30.14,30.61
1714672111.799752,+2.60019668E-08,24.65,30.14,30.61
1714672114.620069,+2.61053119E-08,24.65,30.14,30.61
1714672116.8197558,+3.87403578E-08,24.65,30.14,30.61
1714672118.6596682,+3.45978074E-08,24.65,30.14,30.61
1714672121.499434,+3.45975241E-08,24.65,30.14,30.61
1714672123.3393562,+3.56334047E-08,24.65,30.14,30.61
1714672126.1791248,+3.50119247E-08,24.65,30.14,30.61
1714672128.0188944,+2.75551006E-08,24.65,30.14,30.61
1714672130.8587196,+3.60474749E-08,24.65,30.14,30.61
1714672132.688422,+2.27914634E-08,24.65,30.14,30.61
1714672135.528417,+3.70828589E-08,24.65,30.14,30.61
1714672137.3681858,+2.99373226E-08,24.65,30.14,30.61
1714672140.1981966,+3.06621485E-08,24.65,30.14,30.61
1714672142.0279996,+3.30442218E-08,24.65,30.14,30.61
1714672144.8575602,+3.40797638E-08,24.65,30.14,30.61
1714672146.837358,+2.79694901E-08,24.65,30.14,30.61
1714672149.6570501,+2.08235518E-08,24.65,30.14,30.61
1714672151.8471475,+3.09728232E-08,24.65,30.14,30.61
1714672154.6872158,+3.20087197E-08,24.65,30.14,30.61
1714672156.8368592,+3.86366758E-08,24.65,30.14,30.61
1714672159.6664188,+3.55295475E-08,24.65,30.14,30.61
1714672161.8566425,+2.85908833E-08,24.65,30.14,30.61
1714672164.676298,+3.18013515E-08,24.65,30.14,30.61
1714672166.8562708,+3.71868671E-08,24.66,30.14,30.61
1714672169.6959586,+3.59439780E-08,24.66,30.14,30.61
1714672171.8658526,+4.11221011E-08,24.65,30.14,30.61
1714672174.7050445,+2.63126888E-08,24.65,30.14,30.61
1714672176.855491,+4.16402872E-08,24.66,30.14,30.61
1714672178.6853943,+3.61509343E-08,24.66,30.14,30.61
1714672181.525212,+1.98917383E-08,24.66,30.14,30.61
1714672183.3546858,+4.06043304E-08,24.66,30.14,30.61
1714672186.1749718,+2.48626151E-08,24.66,30.14,30.61
1714672188.0048683,+3.65654373E-08,24.66,30.14,30.61
1714672190.8444834,+3.26298173E-08,24.66,30.14,30.61
1714672192.6841156,+4.31933374E-08,24.66,30.14,30.61
1714672195.5237722,+3.24227919E-08,24.66,30.14,30.61
1714672197.3539314,+2.94194776E-08,24.66,30.14,30.61
1714672200.1938357,+3.16978036E-08,24.66,30.14,30.61
1714672202.0234797,+3.41835529E-08,24.66,30.14,30.61
1714672204.8534071,+2.80732229E-08,24.66,30.14,30.61
1714672206.8933425,+2.90051373E-08,24.66,30.14,30.61
1714672209.733466,+3.98795140E-08,24.66,30.14,30.61
1714672211.8925457,+1.28492066E-08,24.66,30.14,30.61
1714672214.7324836,+2.79695320E-08,24.66,30.14,30.61
1714672216.8924067,+3.58405689E-08,24.66,30.14,30.61
1714672219.7323627,+2.38266730E-08,24.66,30.14,30.61
1714672221.9023314,+2.76586924E-08,24.66,30.14,30.61
1714672224.7321875,+3.69796889E-08,24.66,30.14,30.61
1714672226.911792,+3.73937356E-08,24.66,30.14,30.61
1714672229.7414763,+4.40219495E-08,24.66,30.14,30.61
1714672231.9112601,+3.21119636E-08,24.66,30.14,30.61
1714672234.7408986,+2.09271682E-08,24.66,30.14,30.61
1714672236.9111562,+1.87523353E-08,24.66,30.14,30.61
1714672238.7511666,+3.23192481E-08,24.66,30.14,30.61
1714672241.5909424,+4.24684553E-08,24.66,30.14,30.61
1714672243.4105296,+3.32511182E-08,24.66,30.14,30.61
1714672246.2508621,+2.66231863E-08,24.66,30.14,30.61
1714672248.0903554,+2.82801531E-08,24.66,30.14,30.61
1714672250.9303284,+2.26876468E-08,24.66,30.14,30.61
1714672252.7703543,+3.74975368E-08,24.66,30.14,30.61
1714672255.6096532,+4.11220898E-08,24.66,30.14,30.61
1714672257.429446,+3.52190775E-08,24.66,30.14,30.61
1714672260.2696385,+3.52190355E-08,24.66,30.14,30.61
1714672262.0995736,+2.78657291E-08,24.66,30.14,30.61
1714672264.93964,+3.70830384E-08,24.66,30.14,30.61
1714672266.9391067,+2.10304073E-08,24.66,30.14,30.61
1714672269.7791932,+3.10764070E-08,24.66,30.14,30.61
1714672271.9485598,+3.07659006E-08,24.66,30.14,30.61
1714672274.76851,+4.61968360E-08,24.66,30.14,30.61
1714672276.9484358,+2.91087895E-08,24.66,30.14,30.61
1714672279.78801,+3.42869001E-08,24.66,30.14,30.61
1714672281.9576828,+3.24226171E-08,24.66,30.14,30.61
1714672284.7978828,+2.65195526E-08,24.66,30.14,30.61
1714672286.957554,+2.58981745E-08,24.66,30.14,30.61
1714672289.7876236,+3.30441494E-08,24.66,30.14,30.61
1714672291.9671445,+3.06623357E-08,24.66,30.14,30.61
1714672294.7870846,+2.90052174E-08,24.66,30.14,30.61
1714672296.9668026,+2.94193131E-08,24.66,30.13,30.61
1714672298.806969,+3.67724335E-08,24.66,30.13,30.61
1714672301.6366787,+2.57948332E-08,24.66,30.13,30.61
1714672303.466837,+3.82224855E-08,24.66,30.13,30.61
1714672306.3060315,+2.10306549E-08,24.66,30.13,30.61
1714672308.1263232,+2.73481454E-08,24.66,30.13,30.61
1714672310.9660301,+3.34582465E-08,24.66,30.13,30.61
1714672312.8058376,+2.80731176E-08,24.66,30.13,30.61
1714672315.6455133,+2.97301620E-08,24.66,30.13,30.61
1714672317.4655387,+2.62088506E-08,24.66,30.13,30.61
1714672320.305261,+2.98337915E-08,24.66,30.13,30.61
1714672322.1453135,+4.42289896E-08,24.66,30.13,30.61
1714672324.9850037,+3.14907146E-08,24.66,30.13,30.61
1714672326.9847746,+3.34583946E-08,24.66,30.13,30.61
1714672329.8247387,+2.44483716E-08,24.66,30.13,30.61
1714672331.9945521,+3.82226269E-08,24.67,30.13,30.61
1714672334.8344803,+4.08113887E-08,24.67,30.13,30.61
1714672337.0040483,+2.05128884E-08,24.66,30.13,30.61
1714672339.824366,+2.70375401E-08,24.66,30.13,30.61
1714672342.004177,+2.78660545E-08,24.66,30.13,30.61
1714672344.84386,+3.39763118E-08,24.66,30.13,30.61
1714672347.0035422,+3.44939571E-08,24.67,30.13,30.61
1714672349.833362,+7.19531691E-12,24.67,30.13,30.61
1714672352.0129158,+3.10762725E-08,24.67,30.13,30.61
1714672354.8429744,+2.86946846E-08,24.67,30.13,30.61
1714672357.012794,+4.46433736E-08,24.66,30.13,30.61
1714672358.8529756,+2.97301487E-08,24.66,30.13,30.61
1714672361.682682,+2.77626392E-08,24.66,30.13,30.61
1714672363.522205,+2.32055880E-08,24.66,30.13,30.61
1714672366.3622603,+2.64160446E-08,24.66,30.13,30.61
1714672368.1919482,+3.31477417E-08,24.66,30.13,30.61
1714672371.0318754,+4.15366122E-08,24.66,30.13,30.61
1714672372.8719304,+2.91086308E-08,24.66,30.13,30.61
1714672375.701513,+3.33548545E-08,24.66,30.13,30.61
1714672377.5312088,+3.51154782E-08,24.66,30.13,30.61
1714672380.3614738,+3.54261502E-08,24.66,30.13,30.61
1714672382.201114,+2.90052250E-08,24.66,30.13,30.61
1714672385.030618,+3.63581961E-08,24.66,30.13,30.61
1714672387.0409093,+2.95228985E-08,24.66,30.13,30.61
1714672389.8807158,+2.87980402E-08,24.66,30.13,30.61
1714672392.0405312,+3.68756584E-08,24.66,30.13,30.61
1714672394.880224,+2.73480427E-08,24.66,30.13,30.61
1714672397.0499802,+2.76588581E-08,24.66,30.13,30.61
1714672399.8899295,+2.90051435E-08,24.66,30.13,30.61
1714672402.039392,+3.51155110E-08,24.67,30.13,30.61
1714672404.8795474,+2.76587597E-08,24.67,30.13,30.61
1714672407.0593252,+3.40796389E-08,24.66,30.13,30.61
1714672409.8991427,+3.57368975E-08,24.66,30.13,30.61
1714672412.058842,+3.27334491E-08,24.66,30.13,30.61
1714672414.8989253,+3.47012232E-08,24.66,30.13,30.61
1714672417.0687692,+2.97300515E-08,24.66,30.13,30.61
1714672418.9083273,+2.84872726E-08,24.66,30.13,30.61
1714672421.7482731,+3.70828848E-08,24.66,30.13,30.61
1714672423.5781834,+2.26878213E-08,24.67,30.13,30.61
1714672426.418131,+3.45977273E-08,24.67,30.13,30.61
1714672428.258041,+3.31476836E-08,24.66,30.13,30.61
1714672431.0977402,+2.63124450E-08,24.66,30.13,30.61
1714672432.9274225,+3.22154494E-08,24.67,30.13,30.61
1714672435.767485,+1.96844189E-08,24.67,30.13,30.61
1714672437.5972738,+3.93619203E-08,24.66,30.13,30.61
1714672440.4365654,+2.46554495E-08,24.66,30.13,30.61
1714672442.2667809,+2.52767692E-08,24.66,30.13,30.61
1714672445.0967002,+2.64161964E-08,24.66,30.13,30.61
1714672447.1664002,+3.30441922E-08,24.67,30.13,30.61
1714672449.9962065,+3.92579451E-08,24.67,30.13,30.61
1714672452.085634,+4.29862199E-08,24.66,30.13,30.61
1714672454.9259858,+2.86944963E-08,24.66,30.13,30.61
1714672457.096018,+3.40799014E-08,24.67,30.13,30.61
1714672459.93545,+2.72446652E-08,24.67,30.13,30.61
1714672462.1055136,+2.39303119E-08,24.67,30.13,30.61
1714672464.945079,+3.36656196E-08,24.67,30.13,30.61
1714672467.105137,+3.41833402E-08,24.66,30.13,30.61
1714672469.9445832,+3.78079683E-08,24.66,30.13,30.61
1714672472.1045194,+4.06043386E-08,24.67,30.13,30.61
1714672474.9448266,+3.95685769E-08,24.67,30.13,30.61
1714672477.1145186,+3.95687863E-08,24.67,30.13,30.61
1714672478.9441826,+2.85908391E-08,24.67,30.13,30.61
1714672481.7841318,+3.12835832E-08,24.67,30.13,30.61
1714672483.6136932,+2.60018461E-08,24.67,30.13,30.61
1714672486.4539917,+2.64159707E-08,24.67,30.13,30.61
1714672488.2939138,+3.43905418E-08,24.66,30.13,30.61
1714672491.133223,+4.37111702E-08,24.66,30.13,30.61
1714672492.9532785,+2.04092080E-08,24.67,30.13,30.61
1714672495.782971,+5.66567268E-08,24.67,30.13,30.61
1714672497.6128917,+3.99830441E-08,24.67,30.13,30.61
1714672500.4522789,+2.61055619E-08,24.67,30.13,30.61
1714672502.2828279,+3.99829570E-08,24.66,30.13,30.61
1714672505.1123354,+3.45975313E-08,24.66,30.13,30.61
1714672507.1422524,+2.45519374E-08,24.67,30.13,30.61
1714672509.9816937,+2.54839172E-08,24.67,30.13,30.61
1714672512.1318886,+3.96723379E-08,24.67,30.13,30.61
1714672514.971571,+2.07199494E-08,24.67,30.13,30.61
1714672517.1316662,+2.20661593E-08,24.67,30.13,30.61
1714672519.9715815,+3.65651872E-08,24.67,30.13,30.61
1714672522.1513686,+4.55753571E-08,24.67,30.13,30.61
1714672524.990937,+2.71410762E-08,24.67,30.13,30.61
1714672527.1508923,+3.21121624E-08,24.67,30.13,30.61
1714672529.9908142,+2.66229835E-08,24.67,30.13,30.61
1714672532.150868,+3.80153981E-08,24.66,30.13,30.61
1714672534.9904354,+3.14904939E-08,24.66,30.12,30.61
1714672537.1599932,+3.39762891E-08,24.67,30.13,30.61
1714672538.990036,+3.44939348E-08,24.67,30.13,30.61
1714672541.829725,+2.41376542E-08,24.67,30.12,30.61
1714672543.659638,+3.06621389E-08,24.67,30.12,30.61
1714672546.4996147,+2.66229627E-08,24.67,30.13,30.61
1714672548.339364,+4.19508687E-08,24.66,30.13,30.61
1714672551.1792445,+3.21120781E-08,24.66,30.12,30.61
1714672553.00926,+2.96264392E-08,24.67,30.12,30.61
1714672555.8289502,+2.32057431E-08,24.67,30.12,30.61
1714672557.6585007,+3.12836125E-08,24.67,30.13,30.61
1714672560.4982805,+4.02935106E-08,24.67,30.12,30.61
1714672562.3283648,+3.53225110E-08,24.67,30.12,30.61
1714672565.1584353,+2.68301852E-08,24.67,30.12,30.61
1714672567.1881526,+3.98794339E-08,24.67,30.12,30.61
1714672570.0175555,+4.38148668E-08,24.67,30.12,30.61
1714672572.188035,+1.74058164E-08,24.67,30.12,30.61
1714672575.0174375,+4.24684362E-08,24.67,30.13,30.61
1714672577.1874459,+4.15363877E-08,24.66,30.12,30.61
1714672580.0171115,+4.51610968E-08,24.66,30.12,30.61
1714672582.1868558,+3.12835562E-08,24.66,30.13,30.61
1714672585.0266407,+2.53805892E-08,24.66,30.13,30.61
1714672587.196698,+3.57370162E-08,24.67,30.12,30.61
1714672590.0365565,+2.37232649E-08,24.67,30.12,30.61
1714672592.2063105,+4.40218395E-08,24.68,30.12,30.61
1714672595.0463905,+3.66689344E-08,24.68,30.12,30.61
1714672597.2154765,+2.54839150E-08,24.66,30.12,30.61
1714672599.0456412,+3.22157589E-08,24.66,30.12,30.61
1714672601.8857174,+3.49084176E-08,24.66,30.12,30.61
1714672603.7056413,+3.54260606E-08,24.67,30.12,30.61
1714672606.5250785,+4.34006577E-08,24.67,30.12,30.61
1714672608.344767,+3.34583352E-08,24.67,30.12,30.61
1714672611.185326,+3.51155249E-08,24.67,30.12,30.61
1714672613.0249994,+3.54261922E-08,24.67,30.12,30.61
1714672615.8646433,+3.24227136E-08,24.67,30.12,30.61
1714672617.6943226,+2.73482887E-08,24.67,30.12,30.61
1714672620.5242655,+3.56332969E-08,24.67,30.12,30.61
1714672622.364273,+4.31933425E-08,24.67,30.12,30.61
1714672625.194357,+3.55297928E-08,24.67,30.12,30.61
1714672627.2238412,+3.04550103E-08,24.67,30.12,30.61
1714672630.0635717,+3.50117546E-08,24.67,30.12,30.61
1714672632.2438939,+3.23191690E-08,24.66,30.12,30.61
1714672635.0833826,+2.92122403E-08,24.66,30.12,30.61
1714672637.243394,+3.40800916E-08,24.66,30.12,30.61
1714672640.0830653,+3.52189330E-08,24.66,30.12,30.61
1714672642.2525566,+3.03514580E-08,24.66,30.12,30.61
1714672645.0921876,+3.07658123E-08,24.66,30.12,30.61
1714672647.2523484,+2.52769447E-08,24.66,30.12,30.61
1714672650.0821822,+4.21577883E-08,24.66,30.12,30.61
1714672652.252102,+3.38727227E-08,24.66,30.12,30.61
1714672655.0920293,+2.77624302E-08,24.66,30.12,30.61
1714672657.2617607,+3.71866869E-08,24.66,30.12,30.61
1714672659.0915854,+3.18013970E-08,24.66,30.12,30.61
1714672661.921561,+2.23773727E-08,24.66,30.12,30.61
1714672663.7613928,+3.41832537E-08,24.66,30.12,30.61
1714672666.5812035,+2.73482579E-08,24.66,30.12,30.61
1714672668.410616,+3.08693253E-08,24.66,30.12,30.61
1714672671.250533,+3.25263222E-08,24.66,30.12,30.61
1714672673.080664,+2.75551335E-08,24.66,30.12,30.61
1714672675.9105103,+2.85909052E-08,24.66,30.12,30.61
1714672677.7403493,+2.64157804E-08,24.66,30.12,30.61
1714672680.569792,+3.01442712E-08,24.66,30.12,30.61
1714672682.4001958,+2.83840543E-08,24.66,30.12,30.61
1714672685.2300436,+2.98337125E-08,24.66,30.12,30.61
1714672687.2898333,+3.28369320E-08,24.66,30.12,30.61
1714672690.1294231,+1.99952270E-08,24.66,30.12,30.61
1714672692.2894485,+3.25263917E-08,24.66,30.12,30.61
1714672695.1188982,+3.24227859E-08,24.66,30.12,30.61
1714672697.278962,+4.12255576E-08,24.66,30.12,30.61
1714672700.1187901,+3.31477906E-08,24.66,30.12,30.61
1714672702.2984169,+3.47011905E-08,24.66,30.12,30.61
1714672705.138789,+2.50698368E-08,24.66,30.12,30.61
1714672707.2982082,+3.69797095E-08,24.66,30.12,30.61
1714672710.1282892,+4.34003971E-08,24.66,30.12,30.61
1714672712.307982,+4.09149324E-08,24.66,30.12,30.61
1714672715.1475265,+3.65652376E-08,24.66,30.12,30.61
1714672717.297726,+2.44482296E-08,24.66,30.12,30.61
1714672719.1373773,+3.29405862E-08,24.66,30.12,30.61
1714672721.9774477,+3.23192041E-08,24.66,30.12,30.61
1714672723.7970014,+3.21120686E-08,24.66,30.12,30.61
1714672726.6371934,+2.83835369E-08,24.66,30.12,30.61
1714672728.4771004,+4.13294060E-08,24.67,30.12,30.61
1714672731.29639,+2.83837753E-08,24.67,30.12,30.61
1714672733.1366444,+3.05586550E-08,24.66,30.12,30.61
1714672735.9763849,+3.94652600E-08,24.66,30.12,30.61
1714672737.8064847,+3.79117700E-08,24.66,30.12,30.61
1714672740.646315,+3.32514036E-08,24.66,30.12,30.61
1714672742.4860125,+3.93615506E-08,24.66,30.12,30.61
1714672745.3257372,+3.92583044E-08,24.66,30.12,30.61
1714672747.3354883,+4.01900668E-08,24.66,30.12,30.61
1714672750.1756117,+3.78081018E-08,24.66,30.12,30.61
1714672752.3348951,+4.00863375E-08,24.67,30.12,30.61
1714672755.174862,+3.73939069E-08,24.67,30.12,30.61
1714672757.3348198,+3.82224052E-08,24.67,30.12,30.61
1714672760.1744196,+3.27334805E-08,24.67,30.12,30.61
1714672762.3443568,+4.60933106E-08,24.66,30.12,30.61
1714672765.184228,+3.10765095E-08,24.66,30.12,30.61
1714672767.3540356,+4.78541721E-08,24.66,30.12,30.61
1714672770.1940663,+3.39763984E-08,24.66,30.12,30.61
1714672772.353789,+3.74974416E-08,24.67,30.12,30.61
1714672775.1838675,+3.86366526E-08,24.67,30.12,30.61
1714672777.3535476,+3.36655730E-08,24.66,30.12,30.61
1714672779.1930854,+2.28949072E-08,24.66,30.12,30.61
1714672782.0231133,+3.79113951E-08,24.66,30.11,30.61
1714672783.8528225,+4.86823936E-08,24.67,30.11,30.61
1714672786.6927898,+2.97302506E-08,24.67,30.11,30.61
1714672788.5121913,+2.11342171E-08,24.67,30.11,30.61
1714672791.332267,+4.05008934E-08,24.67,30.11,30.61
1714672793.15233,+3.55297535E-08,24.67,30.11,30.61
1714672795.9922073,+2.82799984E-08,24.67,30.11,30.61
1714672797.8221202,+2.66232870E-08,24.67,30.11,30.61
1714672800.6621187,+1.93736769E-08,24.67,30.11,30.61
1714672802.501156,+3.48046969E-08,24.67,30.11,30.61
1714672805.3313317,+2.64160941E-08,24.67,30.11,30.61
1714672807.3712873,+3.12833645E-08,24.67,30.11,30.61
1714672810.2011786,+3.42867330E-08,24.67,30.11,30.61
1714672812.3707428,+4.30898456E-08,24.67,30.11,30.61
1714672815.2106085,+3.45978552E-08,24.67,30.11,30.61
1714672817.390579,+3.48048415E-08,24.66,30.11,30.61
1714672820.2204044,+3.22158491E-08,24.66,30.11,30.61
1714672822.400243,+2.54839315E-08,24.67,30.11,30.61
1714672825.2303255,+3.13871460E-08,24.67,30.11,30.61
1714672827.3897023,+3.89474256E-08,24.67,30.11,30.61
1714672830.2098885,+3.10762375E-08,24.67,30.11,30.61
1714672832.39952,+2.93159620E-08,24.67,30.11,30.61
1714672835.239316,+3.44938024E-08,24.67,30.11,30.61
1714672837.4094641,+3.56331493E-08,24.67,30.11,30.61
1714672839.2491202,+3.76011640E-08,24.67,30.11,30.61
1714672842.0689394,+3.09728751E-08,24.67,30.11,30.61
1714672843.8887596,+2.11340185E-08,24.67,30.11,30.61
